"Title","SubTitle"
"Cable Loss",""
"Parameter Name","Setting"
"Resolution:","259"
"CAL:","On"
"RF Immunity:","High"
"Std:","WCDMA 2100 (^&_)"
"Date:","Monday, January 1, 0001"
"Time:","12:00:00 AM"
"Avg. Cable Loss:","2.286 dB"
"Model:","S331D     "
"Serial:","1234235"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"M1","1974.36352539063","2.16882862509532"
"M2","0.00192","2.20547816595938"
"Limit Off"
"Point Data"
"Frequency(MHz)","Cable Loss"
"1920","2.20547816595938"
"1921.06896972656","2.22138375823758"
"1921.93798828125","2.21559316428767"
"1922.90698242188","2.19466674683595"
"1923.97595214844","2.19250768896447"
"1924.84497070313","2.2206595116222"
"1925.81396484375","2.23298816011589"
"1926.88293457031","2.22283261390374"
"1927.85192871094","2.19610671529047"
"1928.72094726563","2.19754716134647"
"1929.78991699219","2.18460031394058"
"1930.75891113281","2.2047565667521"
"1931.6279296875","2.20764368324136"
"1932.69689941406","2.19034970391683"
"1933.66589355469","2.18101080648851"
"1934.53491210938","2.20042948753094"
"1935.50390625","2.24316750973956"
"1936.57287597656","2.27091805028728"
"1937.44189453125","2.25556031075035"
"1938.41088867188","2.21486988261075"
"1939.47985839844","2.17527375833713"
"1940.34887695313","2.18101080648851"
"1941.31787109375","2.22500680409635"
"1942.38684082031","2.24171185535387"
"1943.35583496094","2.2373478173189"
"1944.22485351563","2.20187136829419"
"1945.29382324219","2.18029326087448"
"1946.26281738281","2.18963061378868"
"1947.1318359375","2.24025668870631"
"1948.10083007813","2.2767829327708"
"1949.16979980469","2.2657927670939"
"1950.03881835938","2.20908796154501"
"1951.0078125","2.17742426336698"
"1952.07678222656","2.1745571598999"
"1952.94567871094","2.23589411192657"
"1953.91467285156","2.27458267359056"
"1954.98376464844","2.27531596946719"
"1955.95275878906","2.23880200947012"
"1956.82165527344","2.18963061378868"
"1957.89074707031","2.19682687859848"
"1958.85974121094","2.22210812565132"
"1959.72863769531","2.24462365219043"
"1960.79772949219","2.24098421108325"
"1961.76672363281","2.21631656644126"
"1962.63562011719","2.20187136829419"
"1963.60461425781","2.22283261390374"
"1964.67358398438","2.25191169689294"
"1965.54260253906","2.26067352532354"
"1966.51159667969","2.24972399901155"
"1967.58056640625","2.2112552799726"
"1968.44958496094","2.20187136829419"
"1969.41857910156","2.24389551993639"
"1970.48754882813","2.27531596946719"
"1971.45654296875","2.28339040651112"
"1972.32556152344","2.25118234181203"
"1973.39453125","2.19610671529047"
"1974.36352539063","2.16882862509532"
"1975.23254394531","2.19250768896447"
"1976.20153808594","2.26140447623313"
"1977.2705078125","2.29074385361"
"1978.13952636719","2.28853651185014"
"1979.10852050781","2.25191169689294"
"1980.17749023438","2.20259248823259"
"1981.04650878906","2.21559316428767"
"1982.01550292969","2.26286674722978"
"1983.08447265625","2.27825039175385"
"1984.05346679688","2.2929523178422"
"1984.92248535156","2.27971834675145"
"1985.99145507813","2.25118234181203"
"1986.96044921875","2.23662090379824"
"1987.82946777344","2.24389551993639"
"1988.8984375","2.25191169689294"
"1989.86743164063","2.2599426974179"
"1990.73645019531","2.26432951073941"
"1991.70544433594","2.26506107729029"
"1992.7744140625","2.26140447623313"
"1993.64343261719","2.25921199247481"
"1994.61242675781","2.24462365219043"
"1995.68139648438","2.24243962155902"
"1996.650390625","2.25118234181203"
"1997.51940917969","2.27458267359056"
"1998.58837890625","2.28192121000894"
"1999.55737304688","2.29074385361"
"2000.42639160156","2.26652458019177"
"2001.49536132813","2.22573177610688"
"2002.46435546875","2.2206595116222"
"2003.33337402344","2.23880200947012"
"2004.30236816406","2.27825039175385"
"2005.37133789063","2.30696539810918"
"2006.24035644531","2.27384950150829"
"2007.20935058594","2.23880200947012"
"2008.2783203125","2.19970872662661"
"2009.14733886719","2.22355722303515"
"2010.11633300781","2.26359806739974"
"2011.18530273438","2.29442525149005"
"2012.154296875","2.29368872222193"
"2013.02331542969","2.24389551993639"
"2014.09228515625","2.21848749616356"
"2015.06127929688","2.22573177610688"
"2015.93017578125","2.24680878170522"
"2016.99926757813","2.27384950150829"
"2017.96826171875","2.27458267359056"
"2018.83715820313","2.24098421108325"
"2019.80615234375","2.23807485252928"
"2020.87524414063","2.24316750973956"
"2021.744140625","2.28118679809901"
"2022.71313476563","2.29958445680331"
"2023.7822265625","2.27091805028728"
"2024.75122070313","2.23226197587893"
"2025.6201171875","2.24680878170522"
"2026.68908691406","2.28486010020333"
"2027.65808105469","2.31213953091985"
"2028.52709960938","2.32176501992483"
"2029.59606933594","2.25629040150083"
"2030.56506347656","2.19682687859848"
"2031.43408203125","2.17957583379445"
"2032.40307617188","2.24389551993639"
"2033.47204589844","2.31435890486426"
"2034.34106445313","2.35226283088959"
"2035.31005859375","2.31657941355466"
"2036.37902832031","2.24608028303388"
"2037.248046875","2.21197795986761"
"2038.21704101563","2.22718208328985"
"2039.28601074219","2.27971834675145"
"2040.25500488281","2.3225063265442"
"2041.1240234375","2.31435890486426"
"2042.19299316406","2.27091805028728"
"2043.16198730469","2.26506107729029"
"2044.03100585938","2.25118234181203"
"2045.09997558594","2.28412519118744"
"2046.06896972656","2.29810977264006"
"2046.93798828125","2.27825039175385"
"2047.90698242188","2.25191169689294"
"2048.97607421875","2.2657927670939"
"2049.84497070313","2.29737261829406"
"2050.81396484375","2.29442525149005"
"2051.88305664063","2.2870655737094"
"2052.85205078125","2.26286674722978"
"2053.72094726563","2.2453519065426"
"2054.7900390625","2.27971834675145"
"2055.75903320313","2.33512793760306"
"2056.6279296875","2.37171446810909"
"2057.69677734375","2.3455498190985"
"2058.66577148438","2.28486010020333"
"2059.53491210938","2.25410049735205"
"2060.50390625","2.23226197587893"
"2061.57275390625","2.29147988357855"
"2062.44189453125","2.3328979273774"
"2063.41088867188","2.32769901889281"
"2064.47973632813","2.31880105815202"
"2065.34887695313","2.27531596946719"
"2066.31787109375","2.27971834675145"
"2067.38671875","2.2966355890485"
"2068.35571289063","2.31139999157042"
"2069.22485351563","2.32102383981909"
"2070.29370117188","2.30474979828949"
"2071.2626953125","2.29074385361"
"2072.1318359375","2.29589868486093"
"2073.10083007813","2.32473100591618"
"2074.16967773438","2.33884716778586"
"2075.03881835938","2.31657941355466"
"2076.0078125","2.2870655737094"
"2077.07666015625","2.29516190568892"
"2077.94580078125","2.28412519118744"
"2078.91479492188","2.31657941355466"
"2079.98364257813","2.3225063265442"
"2080.95263671875","2.29000794836059"
"2081.82177734375","2.2767829327708"
"2082.890625","2.27238352855967"
"2083.85961914063","2.30105964187831"
"2084.72875976563","2.33438447362469"
"2085.79760742188","2.33884716778586"
"2086.7666015625","2.30696539810918"
"2087.6357421875","2.28339040651112"
"2088.60473632813","2.29221603830852"
"2089.67358398438","2.30474979828949"
"2090.54272460938","2.35450280935532"
"2091.51171875","2.34853209891974"
"2092.58056640625","2.31954185897583"
"2093.44970703125","2.29442525149005"
"2094.41870117188","2.27898430722988"
"2095.48754882813","2.30696539810918"
"2096.45654296875","2.35002400715119"
"2097.32568359375","2.3455498190985"
"2098.39453125","2.32769901889281"
"2099.36352539063","2.30844309285601"
"2100.23266601563","2.30179742236407"
"2101.20166015625","2.32621475885819"
"2102.2705078125","2.34927798897208"
"2103.1396484375","2.35599677043611"
"2104.10864257813","2.31435890486426"
"2105.17749023438","2.29810977264006"
"2106.04663085938","2.30622673923861"
"2107.015625","2.35077015350111"
"2108.08447265625","2.36646891251784"
"2109.05346679688","2.35375602149018"
"2109.92236328125","2.29958445680331"
"2110.99145507813","2.24972399901155"
"2111.96044921875","2.27311645317858"
